row_id,model_a,model_b,human_pref,judge_pref,scores_a,scores_b,meta_lang
sample-0624,phi-3-small-8k-instruct,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 6.0, 'helpfulness': 3.5, 'factuality': 1.5, 'completeness': 4.5, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0625,gpt-4o-2024-05-13,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 5.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.5, 'helpfulness': 6.0, 'factuality': 4.5, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 7.5}",cs
sample-0626,claude-3-5-sonnet-20240620,llama-3-8b-instruct,1.0,0.0,"{'adherence': 6.5, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 4.0, 'helpfulness': 5.0, 'factuality': 8.0, 'completeness': 4.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0627,llama-3-70b-instruct,gemma-2-2b-it,1.0,1.0,"{'adherence': 2.5, 'helpfulness': 5.5, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0628,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.5}","{'adherence': 6.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 4.5, 'clarity': 3.5, 'fluency': 6.0}",en
sample-0629,mixtral-8x7b-instruct-v0.1,claude-3-opus-20240229,1.0,0.0,"{'adherence': 4.5, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 3.5, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 4.5, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0630,phi-3-mini-4k-instruct-june-2024,gpt-4o-2024-05-13,1.0,0.5,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0631,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 3.5, 'helpfulness': 4.5, 'factuality': 7.0, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}",ko
sample-0632,mixtral-8x7b-instruct-v0.1,claude-3-haiku-20240307,0.0,1.0,"{'adherence': 6.5, 'helpfulness': 6.0, 'factuality': 4.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 6.5, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.0}",en
sample-0633,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 7.5}",ko
sample-0634,claude-3-haiku-20240307,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 7.5, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.5}",ru
sample-0635,gpt-3.5-turbo-0125,phi-3-mini-4k-instruct-june-2024,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 3.5, 'helpfulness': 5.0, 'factuality': 6.0, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 8.0}",ru
sample-0636,mixtral-8x7b-instruct-v0.1,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 7.5, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.0, 'helpfulness': 6.0, 'factuality': 4.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0637,gemma-2-2b-it,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 8.5, 'helpfulness': 6.5, 'factuality': 4.5, 'completeness': 6.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",de
sample-0638,gpt-4o-2024-05-13,claude-3-haiku-20240307,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0639,phi-3-mini-4k-instruct-june-2024,gemma-2-9b-it,1.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 9.5, 'fluency': 9.5}",vi
sample-0640,gemma-2-9b-it,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 4.5, 'helpfulness': 4.0, 'factuality': 3.5, 'completeness': 5.5, 'clarity': 6.5, 'fluency': 7.0}",en
sample-0641,phi-3-mini-4k-instruct-june-2024,gemma-2-27b-it,1.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.5, 'factuality': 7.5, 'completeness': 1.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.5}",en
sample-0642,gemma-2-2b-it,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 2.5, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 6.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 2.5, 'factuality': 7.0, 'completeness': 2.5, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0643,llama-3-8b-instruct,gemini-1.5-pro-api-0514,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 7.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0644,gpt-4o-2024-05-13,llama-3-70b-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 7.0, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 8.5, 'helpfulness': 5.5, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",de
sample-0645,phi-3-small-8k-instruct,llama-3-70b-instruct,1.0,1.0,"{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 4.0, 'helpfulness': 6.0, 'factuality': 3.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 7.5}",fa
sample-0646,claude-3-opus-20240229,llama-3-8b-instruct,0.5,1.0,"{'adherence': 9.0, 'helpfulness': 4.5, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 7.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0647,llama-3-8b-instruct,gemini-1.5-pro-api-0514,0.5,0.5,"{'adherence': 6.0, 'helpfulness': 5.5, 'factuality': 7.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}",haitian creole
sample-0648,phi-3-small-8k-instruct,gemini-1.5-pro-api-0514,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 5.0, 'completeness': 7.0, 'clarity': 6.5, 'fluency': 7.5}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 6.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",de
sample-0649,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 2.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0650,gpt-3.5-turbo-0125,phi-3-mini-4k-instruct-june-2024,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 7.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 3.5, 'factuality': 2.5, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0651,llama-3-8b-instruct,gemma-2-27b-it,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 4.0, 'factuality': 2.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0652,phi-3-small-8k-instruct,llama-3-8b-instruct,0.5,0.0,"{'adherence': 5.0, 'helpfulness': 4.5, 'factuality': 7.0, 'completeness': 5.0, 'clarity': 6.5, 'fluency': 6.5}","{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 7.0, 'completeness': 2.5, 'clarity': 8.0, 'fluency': 8.0}",de
sample-0653,gemma-2-2b-it,phi-3-mini-4k-instruct-june-2024,1.0,0.5,"{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 6.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 9.5, 'completeness': 6.5, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0654,gemma-2-2b-it,gemma-2-27b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
sample-0655,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 6.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 7.5}","{'adherence': 4.0, 'helpfulness': 2.0, 'factuality': 4.0, 'completeness': 2.0, 'clarity': 6.0, 'fluency': 7.5}",ru
sample-0656,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,0.0,1.0,"{'adherence': 7.5, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0657,phi-3-small-8k-instruct,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 3.0, 'helpfulness': 2.0, 'factuality': 1.5, 'completeness': 3.0, 'clarity': 1.5, 'fluency': 1.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",tr
sample-0658,claude-3-haiku-20240307,gemma-2-27b-it,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 5.5, 'factuality': 9.5, 'completeness': 7.0, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 3.5, 'completeness': 6.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0659,llama-3-70b-instruct,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 6.0, 'helpfulness': 8.0, 'factuality': 5.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 8.0, 'completeness': 1.0, 'clarity': 6.0, 'fluency': 8.0}",en
sample-0660,gemma-2-27b-it,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.0, 'helpfulness': 5.5, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0661,claude-3-opus-20240229,gpt-3.5-turbo-0125,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 8.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0662,phi-3-mini-4k-instruct-june-2024,phi-3-small-8k-instruct,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 1.5, 'completeness': 2.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 4.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0663,gemma-2-27b-it,phi-3-mini-4k-instruct-june-2024,0.0,0.5,"{'adherence': 6.0, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0664,phi-3-mini-4k-instruct-june-2024,claude-3-haiku-20240307,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0665,gemma-2-9b-it,phi-3-small-8k-instruct,0.0,0.5,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 3.0, 'completeness': 8.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 4.0, 'helpfulness': 4.0, 'factuality': 8.0, 'completeness': 3.0, 'clarity': 8.0, 'fluency': 8.0}",zh
sample-0666,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 8.0}",en
sample-0667,phi-3-mini-4k-instruct-june-2024,claude-3-opus-20240229,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.5, 'completeness': 6.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 5.0, 'factuality': 8.5, 'completeness': 4.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0668,mixtral-8x7b-instruct-v0.1,gemma-2-2b-it,0.0,0.0,"{'adherence': 5.5, 'helpfulness': 5.5, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 3.0, 'helpfulness': 3.5, 'factuality': 9.0, 'completeness': 2.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0669,gpt-4o-2024-05-13,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 4.0, 'completeness': 1.0, 'clarity': 3.5, 'fluency': 5.0}",en
sample-0670,gemma-2-2b-it,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 5.5, 'factuality': 6.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 1.0, 'helpfulness': 1.5, 'factuality': 3.5, 'completeness': 2.0, 'clarity': 5.0, 'fluency': 3.5}",ru
sample-0671,gemini-1.5-pro-api-0514,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 9.0, 'helpfulness': 6.0, 'factuality': 6.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0672,phi-3-mini-4k-instruct-june-2024,llama-3-70b-instruct,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 4.5, 'factuality': 7.5, 'completeness': 4.0, 'clarity': 7.5, 'fluency': 6.5}","{'adherence': 5.0, 'helpfulness': 8.5, 'factuality': 7.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}",zh
sample-0673,gemma-2-2b-it,claude-3-opus-20240229,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 4.5, 'factuality': 3.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",es
sample-0674,phi-3-small-8k-instruct,gemma-2-9b-it,0.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 3.0, 'fluency': 3.0}","{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0675,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 6.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 9.5, 'completeness': 10.0, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0676,claude-3-opus-20240229,phi-3-mini-4k-instruct-june-2024,0.5,0.5,"{'adherence': 9.5, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0677,phi-3-small-8k-instruct,gemma-2-9b-it,0.0,1.0,"{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 2.0, 'completeness': 1.0, 'clarity': 2.0, 'fluency': 1.0}","{'adherence': 3.5, 'helpfulness': 6.5, 'factuality': 9.0, 'completeness': 2.0, 'clarity': 9.0, 'fluency': 9.0}",vi
sample-0678,mixtral-8x7b-instruct-v0.1,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 7.5}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}",en
sample-0679,gpt-3.5-turbo-0125,gemma-2-2b-it,0.0,1.0,"{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 9.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 7.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 9.5}",en
sample-0680,claude-3-5-sonnet-20240620,mixtral-8x7b-instruct-v0.1,1.0,1.0,"{'adherence': 3.0, 'helpfulness': 3.5, 'factuality': 7.5, 'completeness': 2.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.0}",en
sample-0681,llama-3-70b-instruct,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 4.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 4.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0682,claude-3-opus-20240229,gemma-2-2b-it,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 5.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 7.5}",vi
sample-0683,gemma-2-2b-it,llama-3-70b-instruct,0.5,0.0,"{'adherence': 3.5, 'helpfulness': 4.5, 'factuality': 6.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 3.0, 'helpfulness': 4.0, 'factuality': 5.0, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 7.0}",ru
sample-0684,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.0,0.5,"{'adherence': 5.5, 'helpfulness': 6.5, 'factuality': 4.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0685,claude-3-opus-20240229,llama-3-8b-instruct,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0686,llama-3-8b-instruct,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.5, 'helpfulness': 3.5, 'factuality': 6.5, 'completeness': 3.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0687,phi-3-small-8k-instruct,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 10.0, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 7.5, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",ru
sample-0688,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 5.0, 'helpfulness': 6.0, 'factuality': 9.0, 'completeness': 9.5, 'clarity': 8.5, 'fluency': 8.5}",nl
sample-0689,phi-3-small-8k-instruct,claude-3-opus-20240229,0.5,1.0,"{'adherence': 2.0, 'helpfulness': 4.0, 'factuality': 3.5, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",uk
sample-0690,phi-3-mini-4k-instruct-june-2024,gpt-4o-2024-05-13,0.5,1.0,"{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 6.0}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 8.0}",en
sample-0691,claude-3-haiku-20240307,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.5, 'helpfulness': 4.5, 'factuality': 8.5, 'completeness': 7.5, 'clarity': 9.0, 'fluency': 9.0}",vi
sample-0692,phi-3-small-8k-instruct,gemma-2-9b-it,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0693,llama-3-8b-instruct,gemma-2-9b-it,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 4.5, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 6.0, 'fluency': 7.0}",en
sample-0694,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 3.5, 'helpfulness': 2.0, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 3.0, 'fluency': 4.0}",ru
sample-0695,phi-3-mini-4k-instruct-june-2024,claude-3-haiku-20240307,1.0,0.5,"{'adherence': 9.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0696,gemma-2-27b-it,gpt-3.5-turbo-0125,0.5,1.0,"{'adherence': 5.0, 'helpfulness': 6.5, 'factuality': 5.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 7.5, 'helpfulness': 6.0, 'factuality': 5.0, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0697,phi-3-mini-4k-instruct-june-2024,llama-3-8b-instruct,1.0,0.5,"{'adherence': 7.5, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 7.5, 'helpfulness': 4.5, 'factuality': 3.0, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 7.5}",fr
sample-0698,mixtral-8x7b-instruct-v0.1,llama-3-70b-instruct,0.5,1.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
